Year,DMCODE,New_DIST,NEW_MANDAL,106,206,306,406,506,606,706,806,906,1006,1106,1206,1306,1406,1506,1606,1706,1806,1906,2006,2106,2206,2306,2406,2506,2606,2706,2806,2906,3006,107,207,307,407,507,607,707,807,907,1007,1107,1207,1307,1407,1507,1607,1707,1807,1907,2007,2107,2207,2307,2407,2507,2607,2707,2807,2907,3007,3107,108,208,308,408,508,608,708,808,908,1008,1108,1208,1308,1408,1508,1608,1708,1808,1908,2008,2108,2208,2308,2408,2508,2608,2708,2808,2908,3008,3108,109,209,309,409,509,609,709,809,909,1009,1109,1209,1309,1409,1509,1609,1709,1809,1909,2009,2109,2209,2309,2409,2509,2609,2709,2809,2909,3009,June,July,Aug,Sep,total
2010,102,Adilabad,Jainad,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,10.4,5.2,0,7.4,7.4,0,0,13.2,0,0,3.2,7.4,86.2,42.2,34.4,31.2,7.2,13.2,40.2,17.2,0,3.2,14.2,0,0,0,3.2,0,0,0,0,3.4,4.6,0,0,0,15.2,0,0,65.2,72.6,2.4,33.4,5.2,223.2,15.4,0,0,0,22.4,5.2,32.6,92.2,6.2,0,0,0,12.4,12.4,3.2,0,95.2,4.2,0,11.2,77.2,0,0,0,0,0,13.2,0,5.2,0,7.2,38.2,0,0,0,24.2,21.4,0,7.2,42.2,14.2,0,0,0,0,0,0,47.2,37.2,0,5.2,0,0,0,0,0,20.2,0,0,0,3.2,0,222.2,570.2,438.2,222.2,1452.8
2011,102,Adilabad,Jainad,0,0,0,0,0,6.2,0,0,0,0,5,0,0,0,10.2,0,2.4,0,0,0,4.2,3.4,0,0,9.2,20.2,22,0,25.4,0,0,0,8.2,0,36.2,46.4,30.2,0,0,0,0,7.2,0,107.2,3.2,2.2,0,0,0,5.2,14.2,4.2,4.4,0,0,7.2,0,2.4,0,10.4,31.2,18.4,7.2,0,5.2,0,16.4,15.2,18.2,15.2,3.4,0,0,2.2,25.2,0,30.2,15.2,0,22.2,57.2,0,22.2,71.2,0,8.2,86.2,25.2,50.2,0,0,55.2,5.2,5.2,1.2,3.2,8.2,0,0,33.2,4.2,4.2,2.2,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,108.2,320,569.8,75.8,1073.8
2012,102,Adilabad,Jainad,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,26.2,15.4,25.2,26.2,42.4,0,3.2,0,0,0,0,0,0,0,2,0,0,3,1,0,53,8,55,31,0,0,3,0,21,0,3.6,0,1.2,1.2,1.8,5.2,82.2,122.8,12.6,24.2,7.4,6.2,2.2,13,2.6,4.2,21,0,1,1.2,3.4,0.4,0,3,0,0,0,11.2,1,0,0.6,11,0,0,54,61.6,2.2,10.4,0.4,0,19.4,0,3.2,0,0,0,46,4.2,0,14.6,17.2,26,1,1.6,0,0,52.2,9.2,0.4,0,0,0,24.2,0,0,0,0,32.2,3.2,0,0,0,0,0,0,0,0,161.8,465.4,251,186,1064.2
2013,102,Adilabad,Jainad,0,0,5.6,7.4,0,6.2,11.6,0,0,11.2,1.8,12.6,0,57.6,122.2,4.4,0,0,10.6,0,0,0,0,11,30,63.6,5.2,5.6,0,0,0,1.4,50.6,15,0,20.2,0,4.2,61.6,0,0,25.6,38.2,0,25.2,61.6,61.6,10.2,7.4,70.2,0,0,94,82.2,10.6,15.6,0,0,0,0,58.4,124.2,86.6,20.6,0,0,17.2,21.8,0,8.2,3.2,0,0,5.4,9.6,0,7.6,2.6,0,5.6,0,27.6,2.4,2.2,0,2.2,0,1.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,4.2,52.6,0,18.2,0,15.2,0,6.6,22,7.6,0,0,0,3.8,4,0,9.2,0,366.6,713.8,351.4,148.6,1580.4
2014,102,Adilabad,Jainad,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,5.2,25.2,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,1.6,4.4,9.4,0,0,0,14.8,5,13.4,17.6,0,0,0,10.2,7.2,0,54,0,5.2,35,0,0,3.6,2.6,0,3.4,0,0,1,1.2,0,0,0,6.2,0,0,0,0,0,0,0,5.2,0,122.6,0,39.2,13.2,70.2,21,35.4,8,1.2,0,3.6,0,92.2,94.6,9.2,0,8,0,0,25.2,8.6,7.6,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,45,150,329.6,309,833.6
2015,102,Adilabad,Jainad,0,0,0,0,0,0,0,0,0,0,0,0,50.2,5.4,12.4,15.8,23,27.2,3.8,1.2,190.8,81.4,1.6,0,0.8,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.6,0,24.6,0,0,0,3.2,0,0,0,31.8,32.2,0,0,0,0,0,0,0,0,0,0,0,11.2,15.4,5.4,0,0,0,0,92.2,10.2,24.8,0,0,0,0,4.2,0,60.4,0,0,0,0,0,0,0,4.6,14.2,0,0,0,0,0,13.2,0,0,0,25.4,0,0,0,0,0,12.2,0,3.4,75,76.2,0,0,0,0,0,0,0,0,0,0,0,0,413.6,93.8,242.6,205.4,955.4
2016,102,Adilabad,Jainad,0,0,0,3.4,38.4,1.4,0,5.8,0,0,0,0,0,0,0,0,0,0,3.2,5.2,0,0,19.6,10,0,0,42.8,1.8,35.4,52.2,0,0,0,12.8,18.2,14,0,0,68.6,44.2,36.8,139.4,0,0,0,0,0,10.6,3.2,0,0,3.8,59.6,0,0,1.8,41.6,26,1.4,23.8,3.4,5.4,5.8,15.2,12,6.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,27.2,63.8,2,1.2,0,0,0,0,0,0,0,0,0,12.2,5.4,80.6,6.2,10.2,3.2,10.6,0,0,3.4,2.4,0,0,1.2,70.8,0,38.4,22.2,0,0.6,219.2,509.2,155.2,268.6,1152.2
2004,103,Adilabad,Bela,0,0,0,1,0,0,0,0,12.4,0,0,12.6,3.5,8,17,0,0,5.6,2.2,0,0,0,0,0,0,0,0,34,1,25.5,0,0,0,0,2,4,0,0,0,0,7.1,10,8,13.2,12,17.2,4,0,0,0,0,13.5,16.1,2.4,8,0,0,16.3,5.3,31.2,35.1,6.2,17.1,8.2,27.2,65.5,0,0,0,0,0,3.4,0,6.1,17,3.6,4,9.1,0,0,6.4,4.5,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,11,0,0,0,10.6,13.9,0,0,0,0,24.3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,122.8,205.4,193.4,81.9,603.5
2005,103,Adilabad,Bela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,0,0,0,0,0,14.8,0,51.5,31.1,25,5.3,19,0,0,0,8.2,0,11,6.8,20.2,28.1,13.1,23.2,31.1,57.5,3,0,9,1.4,0,17.1,0,0,0,0,0,17.3,31.1,24.3,48,102.2,10.1,0,0,8,13,0,0,36.2,90.1,30,4.1,4,0,0,2,0,0,0,11.1,44,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0,7.1,4.1,2.1,0,3.1,3,4.2,2.3,0,0,0,4.1,31.1,34.2,17.1,0,6.3,0,0,0,0,0,0,171.8,470.7,246.6,136.8,1025.9
2006,103,Adilabad,Bela,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,70.1,11.4,0,16.2,7,77,30,28,0,0,133,102.6,0,0,0,0,0,6,0,1,12,0,0,0,3.2,0,0,0,2,0,2,0,0,33.2,7,10,0,0,0,0,22,36,180,67,5,0,0,0,0,3.5,27.1,0,23,3,11,0,0,0,0,6,0,0,0,0,0,7,2,0,7,0,0,0,0,0,42,0,0,0,0,2,0,0,18.2,0,0,26,9,27,40,19,0,3,29,2,0,15,0,0,52,237.8,340,399.6,284.2,1261.6
